date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:46:42	49543/49543	---MCZ	200	added ('OK')	text/html	etag:W/%22c5ffde3509d6fb08152f8374fe9c3f0c%22	https://doc.rust-lang.org/book/ch07-03-paths-for-referring-to-an-item-in-the-module-tree.html	./rust-book/doc.rust-lang.org/book/ch07-03-paths-for-referring-to-an-item-in-the-module-tree.html	(from https://doc.rust-lang.org/book/)
00:46:43	34976/34976	---MCZ	200	added ('OK')	text/html	etag:W/%221a79665a437946fd4e19ea09fabd5d23%22	https://doc.rust-lang.org/book/ch07-05-separating-modules-into-different-files.html	./rust-book/doc.rust-lang.org/book/ch07-05-separating-modules-into-different-files.html	(from https://doc.rust-lang.org/book/)
00:46:43	49478/49478	---MCZ	200	added ('OK')	text/html	etag:W/%22283be8485dfd2844da1b9b6a6485915f%22	https://doc.rust-lang.org/book/ch07-04-bringing-paths-into-scope-with-the-use-keyword.html	./rust-book/doc.rust-lang.org/book/ch07-04-bringing-paths-into-scope-with-the-use-keyword.html	(from https://doc.rust-lang.org/book/)
00:46:45	29478/29478	---MCZ	200	added ('OK')	text/html	etag:W/%22c4da5fe846b3c5b4f12ec61954f1a29d%22	https://doc.rust-lang.org/book/ch08-00-common-collections.html	./rust-book/doc.rust-lang.org/book/ch08-00-common-collections.html	(from https://doc.rust-lang.org/book/)
00:46:46	43585/43585	---MCZ	200	added ('OK')	text/html	etag:W/%224c152b93fc6bb1c0c0d3bdcb48c4e0e8%22	https://doc.rust-lang.org/book/ch08-01-vectors.html	./rust-book/doc.rust-lang.org/book/ch08-01-vectors.html	(from https://doc.rust-lang.org/book/)
00:46:46	54226/54226	---MCZ	200	added ('OK')	text/html	etag:W/%22c0e705a42b1933328589656f4a639da4%22	https://doc.rust-lang.org/book/ch08-02-strings.html	./rust-book/doc.rust-lang.org/book/ch08-02-strings.html	(from https://doc.rust-lang.org/book/)
00:46:48	43758/43758	---MCZ	200	added ('OK')	text/html	etag:W/%22246bd4a064158e967437172a23265d94%22	https://doc.rust-lang.org/book/ch08-03-hash-maps.html	./rust-book/doc.rust-lang.org/book/ch08-03-hash-maps.html	(from https://doc.rust-lang.org/book/)
00:46:48	29512/29512	---MCZ	200	added ('OK')	text/html	etag:W/%22d7a10126af77224da936d5590036cf3b%22	https://doc.rust-lang.org/book/ch09-00-error-handling.html	./rust-book/doc.rust-lang.org/book/ch09-00-error-handling.html	(from https://doc.rust-lang.org/book/)
00:46:50	38027/38027	---MCZ	200	added ('OK')	text/html	etag:W/%222098d010bf5f8e6e22df0559acd4aab6%22	https://doc.rust-lang.org/book/ch09-01-unrecoverable-errors-with-panic.html	./rust-book/doc.rust-lang.org/book/ch09-01-unrecoverable-errors-with-panic.html	(from https://doc.rust-lang.org/book/)
00:46:51	64393/64393	---MCZ	200	added ('OK')	text/html	etag:W/%22bebaa08183d739abfdceeedbdfd2e602%22	https://doc.rust-lang.org/book/ch09-02-recoverable-errors-with-result.html	./rust-book/doc.rust-lang.org/book/ch09-02-recoverable-errors-with-result.html	(from https://doc.rust-lang.org/book/)
00:46:52	45236/45236	---MCZ	200	added ('OK')	text/html	etag:W/%228003ff8ea875cae508c4e928752f79e4%22	https://doc.rust-lang.org/book/ch09-03-to-panic-or-not-to-panic.html	./rust-book/doc.rust-lang.org/book/ch09-03-to-panic-or-not-to-panic.html	(from https://doc.rust-lang.org/book/)
00:46:52	35849/35849	---MCZ	200	added ('OK')	text/html	etag:W/%222be736ba81f509a2be34db1d605d2d7d%22	https://doc.rust-lang.org/book/ch10-00-generics.html	./rust-book/doc.rust-lang.org/book/ch10-00-generics.html	(from https://doc.rust-lang.org/book/)
00:46:54	50255/50255	---MCZ	200	added ('OK')	text/html	etag:W/%221dcd0c5d788cc2e812bf5472660023d7%22	https://doc.rust-lang.org/book/ch10-01-syntax.html	./rust-book/doc.rust-lang.org/book/ch10-01-syntax.html	(from https://doc.rust-lang.org/book/)
00:46:55	60010/60010	---MCZ	200	added ('OK')	text/html	etag:W/%22320c24a07b90fc39250a8d272fd27710%22	https://doc.rust-lang.org/book/ch10-02-traits.html	./rust-book/doc.rust-lang.org/book/ch10-02-traits.html	(from https://doc.rust-lang.org/book/)
00:46:56	73226/73226	---MCZ	200	added ('OK')	text/html	etag:W/%22713a474c07b8db88f6dda95c1016053f%22	https://doc.rust-lang.org/book/ch10-03-lifetime-syntax.html	./rust-book/doc.rust-lang.org/book/ch10-03-lifetime-syntax.html	(from https://doc.rust-lang.org/book/)
00:46:57	30111/30111	---MCZ	200	added ('OK')	text/html	etag:W/%2236f80e216f48c9d9809a9e03618d43ab%22	https://doc.rust-lang.org/book/ch11-00-testing.html	./rust-book/doc.rust-lang.org/book/ch11-00-testing.html	(from https://doc.rust-lang.org/book/)
